7

0.0 0.5882961822495594 0.4099596437383405 0.3591748788901274 0.4100909502069446 0.6928040118743675 0.5777050584792028
0.5882961822495594 0.0 0.46846132931402185 0.575966103828305 0.6631295434044537 0.254548447650279 0.8904058045645535
0.4099596437383405 0.46846132931402185 0.0 0.6805205262556222 0.698386211007304 0.37548026536652457 0.831531366635601
0.3591748788901274 0.575966103828305 0.6805205262556222 0.0 0.7213130609856115 0.31287693291519164 0.4881256095527267
0.4100909502069446 0.6631295434044537 0.698386211007304 0.7213130609856115 0.0 0.28409857102670033 0.3074597028227124
0.6928040118743675 0.254548447650279 0.37548026536652457 0.31287693291519164 0.28409857102670033 0.0 0.7685197958695327
0.5777050584792028 0.8904058045645535 0.831531366635601 0.4881256095527267 0.3074597028227124 0.7685197958695327 0.0

0.0 0.29541330831110774 0.6844285463729066 0.1988227908746449 0.8075472926880665 0.2057267117488315 0.5002154838196105
0.29541330831110774 0.0 0.6164922460559509 0.16210678581988341 0.5282347086380996 0.295378163406883 0.2562513646212401
0.6844285463729066 0.6164922460559509 0.0 0.7305208755290076 0.6290957320761209 0.4799849399663869 0.4505674618897325
0.1988227908746449 0.16210678581988341 0.7305208755290076 0.0 0.6856864380254792 0.3116814294221257 0.4166524226437045
0.8075472926880665 0.5282347086380996 0.6290957320761209 0.6856864380254792 0.0 0.707788626659123 0.319517395763953
0.2057267117488315 0.295378163406883 0.4799849399663869 0.3116814294221257 0.707788626659123 0.0 0.3884133254645132
0.5002154838196105 0.2562513646212401 0.4505674618897325 0.4166524226437045 0.319517395763953 0.3884133254645132 0.0
