5

0.0 0.5310956557945419 0.5241744595367543 0.6820400851047388 0.6196890721758104
0.5310956557945419 0.0 0.31458231401208797 0.5850145996692642 0.6594073072658979
0.5241744595367543 0.31458231401208797 0.0 0.5787770744713601 0.8676438720313404
0.6820400851047388 0.5850145996692642 0.5787770744713601 0.0 0.3559327385703169
0.6196890721758104 0.6594073072658979 0.8676438720313404 0.3559327385703169 0.0

0.0 0.29541330831110774 0.6844285463729066 0.1988227908746449 0.8075472926880665
0.29541330831110774 0.0 0.6164922460559509 0.16210678581988341 0.5282347086380996
0.6844285463729066 0.6164922460559509 0.0 0.7305208755290076 0.6290957320761209
0.1988227908746449 0.16210678581988341 0.7305208755290076 0.0 0.6856864380254792
0.8075472926880665 0.5282347086380996 0.6290957320761209 0.6856864380254792 0.0
