8

0.0 0.47345427578660193 0.7874871318462666 0.47122520670798423 0.34727721476114365 0.7029601557452636 0.2288493468372415 0.42022827016117115
0.47345427578660193 0.0 0.2704847011203594 0.4865086133772796 0.4099014776407448 0.7800900594072153 0.4615005373537312 0.27165012054477283
0.7874871318462666 0.2704847011203594 0.0 0.37596829349554384 0.1653432116242462 0.9418346953842158 0.44689458183251785 0.5692672622165452
0.47122520670798423 0.4865086133772796 0.37596829349554384 0.0 0.6009092430764666 0.6626371491451952 0.512664402108379 0.7306991374500367
0.34727721476114365 0.4099014776407448 0.1653432116242462 0.6009092430764666 0.0 0.14600751100725629 0.37069220464563 0.6644382121179238
0.7029601557452636 0.7800900594072153 0.9418346953842158 0.6626371491451952 0.14600751100725629 0.0 0.2987373467984615 0.36576342059875705
0.2288493468372415 0.4615005373537312 0.44689458183251785 0.512664402108379 0.37069220464563 0.2987373467984615 0.0 0.296756075025557
0.42022827016117115 0.27165012054477283 0.5692672622165452 0.7306991374500367 0.6644382121179238 0.36576342059875705 0.296756075025557 0.0

0.0 0.29541330831110774 0.6844285463729066 0.1988227908746449 0.8075472926880665 0.2057267117488315 0.5002154838196105 0.18882590443283254
0.29541330831110774 0.0 0.6164922460559509 0.16210678581988341 0.5282347086380996 0.295378163406883 0.2562513646212401 0.2340981074642599
0.6844285463729066 0.6164922460559509 0.0 0.7305208755290076 0.6290957320761209 0.4799849399663869 0.4505674618897325 0.5011652882689774
0.1988227908746449 0.16210678581988341 0.7305208755290076 0.0 0.6856864380254792 0.3116814294221257 0.4166524226437045 0.2583037753999516
0.8075472926880665 0.5282347086380996 0.6290957320761209 0.6856864380254792 0.0 0.707788626659123 0.319517395763953 0.6668373391121822
0.2057267117488315 0.295378163406883 0.4799849399663869 0.3116814294221257 0.707788626659123 0.0 0.3884133254645132 0.06147161324938751
0.5002154838196105 0.2562513646212401 0.4505674618897325 0.4166524226437045 0.319517395763953 0.3884133254645132 0.0 0.3479308692420597
0.18882590443283254 0.2340981074642599 0.5011652882689774 0.2583037753999516 0.6668373391121822 0.06147161324938751 0.3479308692420597 0.0
