6

0.0 0.7427643242976372 0.6516954283864582 0.7151617878134253 0.36093763549094915 0.030561864196098687
0.7427643242976372 0.0 0.5081320635639748 0.5257848011645865 0.5001244351292709 0.5218524747921524
0.6516954283864582 0.5081320635639748 0.0 0.7954388925104523 0.37948843878652394 0.581361716280259
0.7151617878134253 0.5257848011645865 0.7954388925104523 0.0 0.806788465045404 0.6189457355941616
0.36093763549094915 0.5001244351292709 0.37948843878652394 0.806788465045404 0.0 0.11380557325430857
0.030561864196098687 0.5218524747921524 0.581361716280259 0.6189457355941616 0.11380557325430857 0.0

0.0 0.29541330831110774 0.6844285463729066 0.1988227908746449 0.8075472926880665 0.2057267117488315
0.29541330831110774 0.0 0.6164922460559509 0.16210678581988341 0.5282347086380996 0.295378163406883
0.6844285463729066 0.6164922460559509 0.0 0.7305208755290076 0.6290957320761209 0.4799849399663869
0.1988227908746449 0.16210678581988341 0.7305208755290076 0.0 0.6856864380254792 0.3116814294221257
0.8075472926880665 0.5282347086380996 0.6290957320761209 0.6856864380254792 0.0 0.707788626659123
0.2057267117488315 0.295378163406883 0.4799849399663869 0.3116814294221257 0.707788626659123 0.0
