0,0,0.2690053539972206
1,1,0.5351457100458908
2,2,0.8561942209518311
3,3,0.5918118506190853
4,4,0.3675259734034928
5,5,0.538630669738691
6,6,0.7203514008411274
7,7,0.019977978190673373
8,8,0.7579737376450169
9,9,0.5511957514425503
10,10,0.500852641325603
11,11,0.6834203262801284
12,12,0.317791154941931
13,13,0.33670640464695323
14,14,0.7248403368675206
15,15,0.4657759786277995
16,16,0.027594287371684678
17,17,0.9023638642666479
18,18,0.8654132031339806
19,19,0.13143229273678292
20,20,0.8985484681929661
21,21,0.5248778739375609
22,22,0.07227334113860662
23,23,0.6723319587614935
24,24,0.6196886146060728
25,25,0.16411615025440773
26,26,0.05289156495969083
27,27,0.37405747243795473
28,28,0.655065941963607
29,29,0.5482893937712361
30,30,0.570665454519381
31,31,0.55257165466365
32,32,0.7759413437833036
33,33,0.8205455610382956
34,34,0.4078316261192274
35,35,0.6142123240292617
36,36,0.8058173685343377
37,37,0.7513544942659299
38,38,0.39596764670452544
39,39,0.4072673358325293
40,40,0.33365286550289963
41,41,0.7389988259777295
42,42,0.4589295325746978
43,43,0.5521373315801555
44,44,0.029546736489413195
45,45,0.008513590650223946
46,46,0.3199186617056793
47,47,0.6931768677917278
48,48,0.5301247776779922
49,49,0.6804853383656829
50,50,0.4273991223644994
51,51,0.767782862358493
52,52,0.41360186582383207
53,53,0.5800119966535696
54,54,0.9889657965832289
55,55,0.7161808314034684
56,56,0.4644857046971077
57,57,0.6453145027050375
58,58,0.5605784429540155
59,59,0.07081920102934469
60,60,0.7640228001074691
61,61,0.19541970578291523
62,62,0.7610968867498324
63,63,0.12370604164203047
64,64,0.3271339862092957
65,65,0.8336446335316432
66,66,0.5386531936684047
67,67,0.03848811665196605
68,68,0.08418107593745183
69,69,0.5020137224716951
70,70,0.3048759239198977
71,71,0.8705885213853395
72,72,0.941531525517935
73,73,0.8493735686248294
74,74,0.47271227770126856
75,75,0.06372075473041172
76,76,0.30483483791789157
77,77,0.2619154552871732
78,78,0.7971059476949623
79,79,0.7674799207287093
80,80,0.5618128823262735
81,81,0.1375928604211677
82,82,0.5231598145527386
83,83,0.5577009122633968
84,84,0.3295589167442191
85,85,0.033736671514666416
86,86,0.729476317551278
87,87,0.2665160669483724
88,88,0.3051195411955644
89,89,0.5576564819877413
90,90,0.6724018714586435
91,91,0.7187823694611823
92,92,0.7075515657836567
93,93,0.37746241710967654
94,94,0.015415159238999165
95,95,0.3363468612903374
96,96,0.9078451574633624
97,97,0.43809639646614007
98,98,0.6146571997689508
99,99,0.3567602575723293
100,100,0.709817885175429
101,101,0.7037193157936247
102,102,0.017677818962931413
103,103,0.4872657089376319
104,104,0.5496847428244319
105,105,0.20074807012202378
106,106,0.835562083918515
107,107,0.45215154607853747
108,108,0.2578940185067685
109,109,0.5958381495573885
110,110,0.05181251017081756
111,111,0.7626424225742987
112,112,0.06439512521653024
113,113,0.6753792277767814
114,114,0.3155913296900157
115,115,0.3664058620497127
116,116,0.5191929394226691
117,117,0.837880523811773
118,118,0.10825199607048264
119,119,0.9984200037111334
120,120,0.9722327335944436
121,121,0.6351806885292441
122,122,0.354473365854874
123,123,0.5041891927667023
124,124,0.07188991737231931
125,125,0.9008448994585242
126,126,0.7651408670406091
127,127,0.3646221474221607
128,128,0.7558839456140246
129,129,0.6745284029894296
130,130,0.2309059788886918
131,131,0.4406336353602477
132,132,0.8677693634288435
133,133,0.9601976078780875
134,134,0.31895207492594435
135,135,0.8342636434851232
136,136,0.6185594172572262
137,137,0.2506121842855832
138,138,0.5830050050815052
139,139,0.8355233238379912
140,140,0.2464763927108281
141,141,0.26259375521178274
142,142,0.12804476521364694
143,143,0.7902475346511459
144,144,0.44699692792834134
0,3,0.9272394361558967
0,6,0.679357690126693
0,11,0.49326274619974786
0,12,0.13657762698965759
0,13,0.4663006838458619
0,23,0.6632942919438478
0,47,0.7283012873479029
0,50,0.5485147961889894
0,65,0.2917835822202498
0,125,0.8028802479420198
1,27,0.4534373431755403
1,69,0.9566135583505996
1,91,0.22327993309893823
1,94,0.5935743301739318
1,132,0.961349639536985
1,134,0.5002945261605858
2,10,0.114688954480486
2,54,0.21948251898161142
2,63,0.031187589489888312
2,70,0.9227493136810282
2,91,0.18458333659324988
2,98,0.830267248589226
2,113,0.9855906739207736
3,35,0.5789228463431773
3,53,0.998866114230343
3,82,0.1442446223780427
3,91,0.5567018620800614
3,110,0.5914365048249939
4,13,0.10988412490249488
4,19,0.4008625561557687
4,20,0.7632840812337783
4,24,0.2558755950198953
4,40,0.7937571221577565
4,41,0.7387924485037372
4,65,0.532532913940893
4,69,0.9708092510616873
4,75,0.7544554122989752
4,79,0.7985084917508402
4,96,0.5872594400957234
4,102,0.47423667595607233
4,105,0.05108325969524108
5,7,0.2757124446112753
5,9,0.524756175607273
5,24,0.5958466964986385
5,35,0.36639677169238605
5,38,0.8596113591428955
5,43,0.03267829096971098
5,55,0.6283796105920022
5,66,0.6045211942754583
5,74,0.08335574260301637
5,113,0.28244403799517215
6,81,0.45113994240727207
6,108,0.4216223623376847
6,129,0.1754057087372619
6,131,0.402237841562889
6,144,0.8194342885459405
7,8,0.8199608206250839
7,35,0.8925926286284391
7,38,0.7695789237814157
7,40,0.038252821920536584
7,43,0.44639536495232657
7,55,0.15510268452805398
7,60,0.7660689809996218
7,71,0.06522463417390234
7,124,0.2358166935093533
8,11,0.3289454451326602
8,39,0.9054672332541924
8,71,0.7448795401805803
8,136,0.025501799153399896
9,12,0.0036677806606238983
9,29,0.37631479113549415
9,33,0.8338747752474721
9,38,0.4496549177171968
9,55,0.8463884507021131
9,117,0.11035773021803175
9,118,0.04791478251525949
9,128,0.8965876548209337
9,140,0.21176882199904667
10,25,0.6854080444165579
10,31,0.7959047768597014
10,52,0.8476370914810643
10,55,0.4101079367125924
10,87,0.9785786315344993
10,99,0.6064758795882673
10,119,0.5890575911230438
10,124,0.44600252772182414
10,125,0.436846436134933
10,143,0.1443761311856252
11,63,0.06721832719841792
11,72,0.9061346369637745
11,97,0.04026416692219803
12,28,0.029683289492831166
12,38,0.10829808243405581
12,44,0.5794605221289489
12,50,0.29656653771020813
12,76,0.8183412944761979
12,80,0.2953185980458103
12,85,0.03859873026276939
12,104,0.12702488230308018
12,105,0.34575440286240544
12,112,0.41667491189348427
13,23,0.3615112562181668
13,27,0.6622404849753386
13,56,0.745907953294634
13,66,0.4644174957934678
13,77,0.9536933990144122
13,78,0.7814903592229446
13,104,0.8270658751559933
13,108,0.526399717980673
13,117,0.6434746701140871
13,141,0.18815856251689245
14,24,2.591035358701088e-05
14,79,0.14882135817488085
14,88,0.9487101042798348
14,97,0.6856297908640477
14,99,0.0841300735205841
14,124,0.7211721248395351
14,135,0.6104866278929574
15,25,0.13897284537304744
15,31,0.4359133279488462
15,78,0.6714779419833318
15,104,0.5022411556582623
15,139,0.46381002817369377
16,50,0.8512656160058975
16,69,0.9291468101212359
16,81,0.12856691078068205
16,104,0.10391210013916385
16,107,0.37203867228557075
17,29,0.019333261820441927
17,85,0.9488817046809553
17,87,0.537047961589638
18,26,0.5872701698885552
18,27,0.46273871829837365
18,58,0.36654721910235644
18,73,0.6759484516215833
18,101,0.7122982907530788
18,105,0.2563118440097276
18,114,0.9036461898143013
18,116,0.3683889917068235
18,126,0.3705393483368705
18,127,0.0717441665897186
19,30,0.41857164994758755
19,42,0.5103478841580416
19,67,0.8666941627134694
19,98,0.33531676065914273
19,106,0.9495073265464403
19,136,0.1411028446340029
20,30,0.2701665053544027
20,40,0.47002465855975073
20,63,0.2812995005569934
20,72,0.506746653126313
20,82,0.9267037621577084
20,97,0.4102418911954515
20,110,0.5243324951630198
20,116,0.8525592226942286
20,122,0.879365904319342
20,138,0.9425957606782386
21,53,0.7199707708891084
21,65,0.8966355912492173
21,66,0.9049108217201759
21,82,0.7050284150399085
21,111,0.6483211322909436
21,113,0.6354319732118425
21,129,0.6768034828154625
21,135,0.22547326943562884
22,28,0.5489289737249772
22,31,0.7715620256873335
22,59,0.33101762615470276
22,69,0.09286317431632318
22,75,0.10327471550866252
